field,tile,band,pointing,exptime,MJD,magzpt_1,magzpt_2,magzpt_3,magzpt_4,seeing_1,seeing_2,seeing_3,seeing_4,deprec_mf,deprec_1,deprec_2,deprec_3,deprec_4,filename,project,obj_band,tag
SA,4,K,1_0,10.00000,53909.50520,24.01220,24.00940,23.99890,24.01870,0.92845,0.96721,0.98136,0.95989,0,0,0,0,0,w20060623_01312_sf_st,U/UKIDSS/DXS8,K,SA04K
SA,4,K,0_0,10.00000,53909.51537,24.01360,24.00830,23.99710,24.02170,0.90466,0.90661,0.93705,0.90344,0,0,0,0,0,w20060623_01376_sf_st,U/UKIDSS/DXS8,K,SA04K
SA,4,K,0_1,10.00000,53909.52548,24.02360,24.01540,24.00240,24.02940,0.71764,0.74843,0.76500,0.73000,0,0,0,0,0,w20060623_01440_sf_st,U/UKIDSS/DXS8,K,SA04K
SA,4,K,1_1,10.00000,53909.53550,24.04300,24.03600,24.00900,24.03850,0.72077,0.71650,0.72790,0.72650,0,0,99,0,0,w20060623_01504_sf_st,U/UKIDSS/DXS8,K,SA04K
SA,4,K,1_0,10.00000,53909.54554,24.03100,24.02620,24.01130,24.03020,0.75628,0.73537,0.74775,0.75734,0,0,0,0,0,w20060623_01568_sf_st,U/UKIDSS/DXS8,K,SA04K
SA,4,K,0_1,10.00000,53909.56413,24.01800,24.01330,23.99660,24.02460,0.84576,0.83359,0.80321,0.83948,0,0,0,0,0,w20060623_01655_sf_st,U/UKIDSS/DXS8,K,SA04K
SA,4,K,1_0,10.00000,53909.57421,24.02610,24.01800,24.01310,24.02670,0.79874,0.76462,0.76049,0.77936,0,0,0,0,0,w20060623_01719_sf_st,U/UKIDSS/DXS8,K,SA04K
SA,4,K,0_0,10.00000,53909.58428,24.02570,24.01070,23.99640,24.02280,0.83703,0.80732,0.80108,0.82509,0,0,0,0,0,w20060623_01783_sf_st,U/UKIDSS/DXS8,K,SA04K
SA,4,K,1_1,10.00000,53909.59449,24.03030,24.01240,24.00230,24.02590,0.87920,0.84223,0.83442,0.86609,0,0,0,0,0,w20060623_01847_sf_st,U/UKIDSS/DXS8,K,SA04K
EN,2,K,1_0,10.00000,53910.35527,23.80680,23.81370,23.79460,23.76070,0.76538,0.79472,0.79446,0.78115,0,0,0,0,0,w20060624_00184_sf_st,U/UKIDSS/DXS7,K,EN02K
EN,2,K,0_1,10.00000,53910.36529,23.42100,23.40600,23.39400,23.41800,0.74473,0.76517,0.79303,0.76668,100,11,11,11,11,w20060624_00248_sf_st,U/UKIDSS/DXS7,K,EN02K
EN,2,K,1_1,10.00000,53910.37532,23.90940,23.95470,23.92820,23.89570,0.72098,0.71880,0.75860,0.76431,0,0,0,0,0,w20060624_00312_sf_st,U/UKIDSS/DXS7,K,EN02K
EN,2,K,0_0,10.00000,53910.40474,23.98780,24.01090,23.98840,24.03540,0.76426,0.74125,0.78623,0.79647,0,0,0,0,110,w20060624_00376_sf_st,U/UKIDSS/DXS7,K,EN02K
LH,1,K,0_0,10.00000,53911.23982,24.02820,24.02010,24.01580,24.01940,0.88847,0.89165,0.90831,0.90260,0,0,0,0,0,w20060625_00275_sf_st,U/UKIDSS/DXS6,K,LH01K
LH,1,K,0_1,10.00000,53911.25161,24.01860,24.02970,24.00650,24.03250,0.89059,0.86788,0.88756,0.89315,0,0,0,0,0,w20060625_00340_sf_st,U/UKIDSS/DXS6,K,LH01K
LH,1,K,1_0,10.00000,53911.26309,24.05520,24.03680,23.99920,24.06110,0.85516,0.84940,0.89802,0.87667,0,0,0,0,0,w20060625_00405_sf_st,U/UKIDSS/DXS6,K,LH01K
LH,1,K,1_1,10.00000,53911.27315,24.00070,24.01560,24.02280,23.98850,0.88045,0.88027,0.92556,0.90869,0,0,0,0,0,w20060625_00469_sf_st,U/UKIDSS/DXS6,K,LH01K
SA,3,J,0_0,10.00000,53911.53434,24.37720,24.36980,24.38130,24.40190,0.92176,0.91831,0.90537,0.95668,0,0,0,0,0,w20060625_01909_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,1_0,10.00000,53911.54515,24.36890,24.36450,24.36840,24.38670,0.93396,0.91905,0.91367,0.94876,0,0,0,0,0,w20060625_01975_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_1,10.00000,53911.55653,24.35320,24.35000,24.36300,24.37720,0.91743,0.91055,0.89546,0.93947,0,0,0,0,0,w20060625_02040_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,1_1,10.00000,53911.56806,24.34920,24.34940,24.34990,24.37270,0.89671,0.91649,0.88168,0.92813,0,0,0,0,0,w20060625_02109_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,1_0,10.00000,53911.58363,24.42730,24.42490,24.42810,24.44770,0.72853,0.74582,0.71285,0.73422,0,0,0,0,0,w20060625_02196_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_0,10.00000,53911.59380,24.46370,24.45420,24.46770,24.48070,0.68539,0.71307,0.67064,0.69723,0,0,0,0,0,w20060625_02260_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_1,10.00000,53911.60435,24.44670,24.44960,24.45810,24.47380,0.84720,0.83983,0.81543,0.84621,0,0,0,0,0,w20060625_02325_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,1_1,10.00000,53911.61463,24.44310,24.44620,24.44690,24.47060,0.94568,0.95424,0.91889,0.94894,0,0,0,0,0,w20060625_02390_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,4,K,0_0,10.00000,53915.53086,23.62100,23.60600,23.59400,23.61800,0.76763,0.78085,0.78115,0.77717,6,101,101,101,101,w20060629_01186_sf_st,U/UKIDSS/DXS8,K,SA04K
SA,4,K,0_1,10.00000,53915.54018,23.85100,23.83600,23.82400,23.84800,0.92019,0.94136,0.97688,0.93911,6,101,101,101,101,w20060629_01204_sf_st,U/UKIDSS/DXS8,K,SA04K
SA,4,K,0_1,10.00000,53915.54947,24.00190,23.98950,23.96950,24.01020,0.77783,0.80318,0.81177,0.78904,0,0,0,0,0,w20060629_01212_sf_st,U/UKIDSS/DXS8,K,SA04K
SA,4,K,0_0,10.00000,53915.55936,23.99070,23.97360,23.96230,23.99090,0.81274,0.82155,0.80172,0.79345,0,0,0,0,0,w20060629_01276_sf_st,U/UKIDSS/DXS8,K,SA04K
SA,4,K,1_0,10.00000,53915.57201,23.95530,23.94680,23.93860,23.95060,0.96655,0.96832,0.95379,0.96756,0,0,0,0,0,w20060629_01342_sf_st,U/UKIDSS/DXS8,K,SA04K
SA,4,K,1_1,10.00000,53915.58573,24.00360,23.98840,23.97700,24.00730,0.82924,0.83025,0.82333,0.81304,0,0,0,0,0,w20060629_01406_sf_st,U/UKIDSS/DXS8,K,SA04K
SA,3,J,1_1,10.00000,53916.54759,24.26630,24.27200,24.26420,24.28530,0.75303,0.77854,0.77085,0.75421,0,0,0,0,0,w20060630_01864_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_0,10.00000,53916.55723,24.38850,24.38290,24.39540,24.41470,0.73767,0.77816,0.76516,0.74216,0,0,0,0,0,w20060630_01928_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,1_0,10.00000,53916.56788,24.36750,24.36070,24.37340,24.39020,0.70411,0.75651,0.74918,0.70972,0,0,0,0,0,w20060630_01993_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_1,10.00000,53916.57735,24.40710,24.40530,24.41750,24.43230,0.77842,0.81834,0.83065,0.77676,0,0,0,0,0,w20060630_02057_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_0,10.00000,53916.58880,24.40790,24.40560,24.41840,24.42860,0.77004,0.81165,0.81187,0.77167,0,0,0,0,0,w20060630_02124_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,1_0,10.00000,53916.59823,24.27320,24.27110,24.27860,24.29280,0.74523,0.77965,0.76745,0.74627,0,0,0,0,0,w20060630_02188_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,1_1,10.00000,53916.60773,24.33680,24.34290,24.34640,24.35840,0.72249,0.77055,0.74823,0.73059,0,0,0,0,0,w20060630_02252_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_1,10.00000,53916.61722,24.37700,24.37860,24.39100,24.40220,0.80114,0.83296,0.80806,0.79924,0,0,0,0,0,w20060630_02316_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_0,10.00000,53924.50125,24.47270,24.45960,24.48220,24.47240,0.83455,0.81367,0.80952,0.85391,0,0,0,0,0,w20060708_01333_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,1_1,10.00000,53924.51072,24.42430,24.42120,24.43330,24.42940,0.76376,0.75714,0.73634,0.77910,0,0,0,0,0,w20060708_01397_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,1_0,10.00000,53924.52074,24.46970,24.46390,24.47980,24.47310,0.66957,0.68737,0.67529,0.69336,0,0,0,0,0,w20060708_01462_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_1,10.00000,53924.53024,24.45880,24.45120,24.47150,24.46400,0.65494,0.65044,0.64533,0.69405,0,0,0,0,0,w20060708_01526_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_1,10.00000,53925.54677,24.43200,24.42880,24.44740,24.43970,0.81848,0.80468,0.79340,0.83431,0,0,0,0,0,w20060709_01587_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,1_1,10.00000,53925.55660,24.33100,24.33560,24.35040,24.34040,0.80408,0.79256,0.77238,0.81186,0,0,0,0,0,w20060709_01651_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_0,10.00000,53925.56609,24.36100,24.35000,24.35010,24.34300,0.78696,0.77368,0.74710,0.79902,0,0,0,0,0,w20060709_01715_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,1_0,10.00000,53925.57560,24.33820,24.33740,24.34690,24.34720,0.86472,0.83982,0.82250,0.86547,0,0,0,0,0,w20060709_01779_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_0,10.00000,53925.59222,24.39510,24.38890,24.40510,24.39820,0.85713,0.85718,0.83021,0.86361,0,0,0,0,0,w20060709_01866_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,1_0,10.00000,53925.60170,24.40580,24.40040,24.41330,24.40740,0.94227,0.93023,0.90487,0.93499,0,0,0,0,0,w20060709_01930_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_1,10.00000,53925.61120,24.39730,24.39550,24.41220,24.40410,0.93142,0.92941,0.92459,0.94412,0,0,0,0,0,w20060709_01994_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,1_1,10.00000,53925.62065,24.41940,24.42210,24.43440,24.43110,1.00489,0.98590,0.98000,1.01722,0,0,0,0,0,w20060709_02058_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_1,10.00000,53926.53257,24.41100,24.40400,24.41700,24.41100,1.13454,1.17081,1.14084,1.12994,6,101,101,101,101,w20060710_01428_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_0,10.00000,53926.53882,24.42720,24.42120,24.43650,24.43230,1.02837,1.06039,1.01393,1.03167,0,0,0,0,0,w20060710_01451_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,1_1,10.00000,53926.54883,24.43800,24.43830,24.44310,24.43830,1.02912,1.04011,1.02538,1.03546,0,0,0,0,0,w20060710_01516_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_1,10.00000,53926.55858,24.43590,24.43360,24.45710,24.44280,1.02031,1.04830,1.02962,1.02610,0,0,0,0,0,w20060710_01580_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,1_0,10.00000,53926.56883,24.45050,24.44470,24.45480,24.45330,1.01327,1.02971,1.00916,1.01370,0,0,0,0,0,w20060710_01647_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,1_0,10.00000,53926.57827,24.44470,24.43720,24.44740,24.44370,1.12088,1.14214,1.13357,1.11999,0,0,0,0,0,w20060710_01711_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,1_1,10.00000,53926.58802,24.43100,24.42870,24.43770,24.43500,1.16327,1.19229,1.15858,1.16043,0,0,0,0,0,w20060710_01775_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_0,10.00000,53926.59749,24.43950,24.43650,24.45730,24.44560,1.06049,1.08243,1.04666,1.06000,0,0,0,0,0,w20060710_01839_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_1,10.00000,53926.60728,24.43350,24.42990,24.44400,24.44570,1.09382,1.10636,1.09748,1.07084,0,0,0,0,0,w20060710_01903_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_1,10.00000,53934.50156,24.46100,24.45400,24.46700,24.46100,0.88678,0.92099,0.92016,0.89291,66,101,101,101,101,w20060718_01214_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,1_1,10.00000,53934.51172,24.45600,24.44900,24.46200,24.45600,0.80834,0.86476,0.80376,0.78617,66,101,101,101,101,w20060718_01280_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_1,10.00000,53934.57197,24.43530,24.43650,24.45840,24.43820,0.86911,0.91413,0.88071,0.86546,0,0,0,0,0,w20060718_01515_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,1_1,10.00000,53934.58302,24.43290,24.43750,24.44810,24.43930,0.90791,0.92912,0.90667,0.88679,0,0,0,0,0,w20060718_01585_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,1_0,10.00000,53934.59255,24.44970,24.45260,24.46150,24.45600,0.79270,0.83847,0.83295,0.78470,0,0,0,0,0,w20060718_01649_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_0,10.00000,53934.60203,24.45320,24.44890,24.47120,24.45350,0.79712,0.85816,0.84085,0.80138,0,0,0,0,0,w20060718_01713_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,4,J,1_1,10.00000,53940.47306,24.38100,24.37400,24.38700,24.38100,1.47599,1.49228,1.48851,1.52420,10,101,101,101,101,w20060724_01060_sf_st,U/UKIDSS/DXS8,K,SA04J
SA,4,J,0_1,10.00000,53940.48254,24.37100,24.36400,24.37700,24.37100,1.58769,1.61070,1.59450,1.60732,10,101,101,101,101,w20060724_01124_sf_st,U/UKIDSS/DXS8,K,SA04J
SA,4,J,1_0,10.00000,53940.49197,24.28100,24.27400,24.28700,24.28100,1.37683,1.39138,1.38429,1.38897,10,101,101,101,101,w20060724_01188_sf_st,U/UKIDSS/DXS8,K,SA04J
SA,4,J,0_0,10.00000,53940.50140,24.21100,24.20400,24.21700,24.21100,1.30062,1.30666,1.30231,1.29168,10,101,101,101,101,w20060724_01252_sf_st,U/UKIDSS/DXS8,K,SA04J
SA,3,J,0_1,10.00000,53941.51843,23.53100,23.52400,23.53700,23.53100,0.86214,0.97777,0.91407,0.81534,6,101,101,101,101,w20060725_01568_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_1,10.00000,53941.52782,24.43100,24.42400,24.43700,24.43100,0.93061,0.94128,0.92986,0.91410,66,101,101,101,101,w20060725_01625_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_0,10.00000,53941.53764,24.45140,24.44420,24.46190,24.45570,0.75885,0.80602,0.76523,0.74842,0,0,0,0,0,w20060725_01690_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,1_0,10.00000,53941.54704,24.43440,24.42970,24.44800,24.44480,0.86786,0.91620,0.86328,0.85749,0,0,0,0,0,w20060725_01754_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,1_1,10.00000,53941.55700,24.43820,24.43120,24.44500,24.44010,0.82090,0.86798,0.81297,0.81408,0,0,0,0,0,w20060725_01818_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,1_1,10.00000,53941.56704,24.42720,24.42320,24.44080,24.43460,0.84669,0.89118,0.83753,0.81841,0,0,0,0,0,w20060725_01882_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,1_0,10.00000,53941.57708,24.41940,24.41580,24.43090,24.42590,1.07397,1.10642,1.05057,1.04204,0,0,0,0,0,w20060725_01946_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_0,10.00000,53941.58647,24.42280,24.41720,24.44020,24.42970,1.03377,1.08511,1.04737,1.03161,0,0,0,0,0,w20060725_02010_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,3,J,0_1,10.00000,53941.59615,24.44100,24.43400,24.44700,24.44100,0.90340,0.94655,0.91857,0.90273,66,101,101,101,101,w20060725_02074_sf_st,U/UKIDSS/DXS8,J,SA03J
SA,4,J,1_1,10.00000,53942.42132,24.46560,24.46410,24.47360,24.47010,0.88337,0.88114,0.87393,0.94091,0,0,0,0,0,w20060726_01133_sf_st,U/UKIDSS/DXS8,K,SA04J
SA,4,J,0_1,10.00000,53942.43074,24.45720,24.45340,24.47120,24.46180,0.86816,0.86636,0.84910,0.93640,0,0,0,0,0,w20060726_01197_sf_st,U/UKIDSS/DXS8,K,SA04J
SA,4,J,1_0,10.00000,53942.44078,24.47280,24.46760,24.47810,24.46630,0.83014,0.83471,0.80810,0.89400,0,0,0,0,0,w20060726_01261_sf_st,U/UKIDSS/DXS8,K,SA04J
SA,4,J,0_0,10.00000,53942.45017,24.46240,24.46090,24.46280,24.46190,0.82629,0.82707,0.80640,0.88190,0,0,0,0,0,w20060726_01325_sf_st,U/UKIDSS/DXS8,K,SA04J
SA,4,J,1_0,10.00000,53942.53793,24.45010,24.44290,24.46150,24.44820,1.04757,1.09350,1.03765,1.01880,0,0,0,0,0,w20060726_01599_sf_st,U/UKIDSS/DXS8,K,SA04J
SA,4,J,0_0,10.00000,53942.54737,24.44490,24.43390,24.45030,24.44150,1.08360,1.12991,1.07211,1.05039,0,0,0,0,0,w20060726_01663_sf_st,U/UKIDSS/DXS8,K,SA04J
SA,4,J,0_1,10.00000,53942.55755,24.44370,24.44410,24.45750,24.44920,0.94444,1.00833,0.95419,0.89395,0,0,0,0,0,w20060726_01727_sf_st,U/UKIDSS/DXS8,K,SA04J
SA,4,J,1_1,10.00000,53942.56762,24.45730,24.45980,24.47460,24.46520,0.92449,1.00470,0.93736,0.87613,0,0,0,0,0,w20060726_01791_sf_st,U/UKIDSS/DXS8,K,SA04J
SA,4,J,1_0,10.00000,53942.58660,24.43150,24.43220,24.43780,24.42690,1.00348,1.07671,1.02520,0.98854,0,0,0,0,0,w20060726_01881_sf_st,U/UKIDSS/DXS8,K,SA04J
SA,4,J,0_0,10.00000,53942.59604,24.41100,24.40400,24.41700,24.41100,1.36637,1.41292,1.37370,1.33878,10,101,101,101,101,w20060726_01945_sf_st,U/UKIDSS/DXS8,K,SA04J
SA,4,J,0_1,10.00000,53942.60552,24.41100,24.40400,24.41700,24.41100,1.29094,1.30711,1.31652,1.27196,6,101,101,101,101,w20060726_02009_sf_st,U/UKIDSS/DXS8,K,SA04J
EN,2,K,0_0,10.00000,53943.23744,24.00550,24.03820,24.00380,24.05650,0.62770,0.62909,0.67107,0.66217,0,0,0,0,0,w20060727_00116_sf_st,U/UKIDSS/DXS7,K,EN02K
EN,2,K,1_1,10.00000,53943.24691,24.00860,24.04910,24.02700,23.98330,0.60826,0.61518,0.63522,0.60879,0,0,0,0,0,w20060727_00180_sf_st,U/UKIDSS/DXS7,K,EN02K
EN,2,K,0_1,10.00000,53943.25753,24.00910,24.02590,24.00900,24.02960,0.60513,0.60928,0.64395,0.61204,0,0,0,0,0,w20060727_00245_sf_st,U/UKIDSS/DXS7,K,EN02K
EN,2,K,1_0,10.00000,53943.26719,24.00420,24.02660,24.01060,23.97650,0.58672,0.58214,0.59069,0.56887,0,0,0,0,0,w20060727_00309_sf_st,U/UKIDSS/DXS7,K,EN02K
SA,4,K,0_1,10.00000,53944.58571,24.00390,23.99830,23.97570,24.01850,0.92689,0.95587,0.90171,0.91811,0,0,0,0,0,w20060728_00170_sf_st,U/UKIDSS/DXS8,K,SA04K
SA,4,K,0_0,10.00000,53944.59514,24.00350,23.99000,23.97820,24.01650,0.93197,0.92291,0.88677,0.90810,0,0,0,0,0,w20060728_00234_sf_st,U/UKIDSS/DXS8,K,SA04K
SA,4,K,1_1,10.00000,53944.60457,24.00960,23.99350,23.97340,24.01300,0.97964,0.98536,0.95755,0.96600,0,0,0,0,0,w20060728_00298_sf_st,U/UKIDSS/DXS8,K,SA04K
SA,4,K,1_0,10.00000,53944.61401,24.00670,24.00350,23.98630,24.01280,0.97618,0.98491,0.92405,0.96355,0,0,0,0,0,w20060728_00362_sf_st,U/UKIDSS/DXS8,K,SA04K
SA,4,J,1_0,10.00000,53946.47936,24.43190,24.42510,24.44350,24.42810,0.75453,0.78624,0.73073,0.75761,0,0,0,0,0,w20060730_00375_sf_st,U/UKIDSS/DXS8,K,SA04J
SA,4,J,0_0,10.00000,53946.48879,24.40810,24.39860,24.41810,24.40420,0.92565,0.95365,0.89077,0.91708,0,0,0,0,0,w20060730_00439_sf_st,U/UKIDSS/DXS8,K,SA04J
SA,4,J,0_1,10.00000,53946.49947,24.38870,24.37690,24.40200,24.38050,1.02972,1.06353,0.99747,1.00630,0,0,0,0,0,w20060730_00505_sf_st,U/UKIDSS/DXS8,K,SA04J
SA,4,J,1_1,10.00000,53946.50955,24.40100,24.39400,24.40700,24.40100,1.27827,1.31092,1.25671,1.25579,10,101,101,101,101,w20060730_00569_sf_st,U/UKIDSS/DXS8,K,SA04J
SA,4,K,0_1,10.00000,54046.20088,24.03860,24.03990,24.02540,24.04260,0.85579,0.92628,0.86655,0.82450,0,0,0,0,0,w20061107_00090_sf_st,U/UKIDSS/DXS9,K,SA04K
SA,4,K,0_0,10.00000,54046.21035,24.03790,24.03590,24.02890,24.03670,0.97497,1.04099,0.97014,0.94775,0,0,0,0,0,w20061107_00154_sf_st,U/UKIDSS/DXS9,K,SA04K
SA,4,K,1_1,10.00000,54046.21968,24.03340,24.03070,24.02400,24.04530,1.07266,1.13729,1.04728,1.01410,0,0,0,0,0,w20061107_00218_sf_st,U/UKIDSS/DXS9,K,SA04K
SA,4,K,1_0,10.00000,54046.22882,24.01210,24.02360,24.02830,24.03360,1.21728,1.31711,1.21258,1.17828,0,0,0,0,0,w20061107_00282_sf_st,U/UKIDSS/DXS9,K,SA04K
XM,2,J,0_0,10.00000,54046.37322,24.43020,24.41840,24.43110,24.43260,1.01289,1.08401,1.05385,1.03848,0,0,0,0,0,w20061107_00815_sf_st,U/UKIDSS/DXS10,K,XM02J
XM,2,J,1_0,10.00000,54046.38285,24.42030,24.43200,24.43580,24.43920,1.09795,1.13562,1.10590,1.09076,0,0,0,0,0,w20061107_00879_sf_st,U/UKIDSS/DXS10,K,XM02J
XM,2,J,0_1,10.00000,54046.39216,24.43600,24.43600,24.45000,24.45300,1.04439,1.07454,1.02818,1.02162,6,101,101,101,101,w20061107_00943_sf_st,U/UKIDSS/DXS10,K,XM02J
SA,5,K,0_0,10.00000,54048.18466,24.08000,24.07500,24.06800,24.08400,0.80086,0.83879,0.79860,0.77476,66,101,101,101,101,w20061109_00134_sf_st,U/UKIDSS/DXS9,K,SA05K
SA,5,K,1_0,10.00000,54048.19434,24.06740,24.05980,24.05940,24.06560,0.66580,0.71351,0.66445,0.64601,0,0,0,0,0,w20061109_00198_sf_st,U/UKIDSS/DXS9,K,SA05K
SA,5,K,0_1,10.00000,54048.20388,24.05480,24.05750,24.05070,24.06810,0.66171,0.69775,0.66262,0.65250,0,0,0,0,0,w20061109_00262_sf_st,U/UKIDSS/DXS9,K,SA05K
SA,5,K,1_1,10.00000,54048.21358,24.06550,24.06270,24.05350,24.06920,0.74792,0.78087,0.73939,0.72937,0,0,0,0,0,w20061109_00326_sf_st,U/UKIDSS/DXS9,K,SA05K
SA,4,J,0_0,10.00000,54048.24720,24.47870,24.48230,24.47690,24.49000,0.88767,0.92300,0.88336,0.88462,0,0,0,0,0,w20061109_00471_sf_st,U/UKIDSS/DXS9,K,SA04J
SA,4,J,1_1,10.00000,54048.25626,24.48450,24.48680,24.49340,24.49890,0.98604,1.01223,0.99991,0.98922,0,0,0,0,0,w20061109_00535_sf_st,U/UKIDSS/DXS9,K,SA04J
SA,4,J,1_0,10.00000,54048.26853,24.47200,24.47200,24.48600,24.48900,1.92831,1.82405,1.87841,1.95802,10,101,101,101,101,w20061109_00600_sf_st,U/UKIDSS/DXS9,K,SA04J
SA,4,J,0_1,10.00000,54048.27799,24.47100,24.47100,24.48500,24.48800,1.93595,1.79410,1.86401,1.93959,6,101,2,101,101,w20061109_00664_sf_st,U/UKIDSS/DXS9,K,SA04J
SA,4,J,1_0,10.00000,54048.28240,24.47160,24.47940,24.47960,24.48820,1.02126,1.07527,1.05379,1.03056,0,0,0,0,0,w20061109_00673_sf_st,U/UKIDSS/DXS9,K,SA04J
SA,4,J,0_1,10.00000,54048.29162,24.48000,24.48000,24.49400,24.49700,0.92630,0.96789,0.97086,0.93644,6,101,2,101,101,w20061109_00737_sf_st,U/UKIDSS/DXS9,K,SA04J
SA,4,J,0_1,10.00000,54048.30266,24.47100,24.47100,24.48500,24.48800,0.92855,1.00311,0.97234,0.95051,6,101,101,101,101,w20061109_00779_sf_st,U/UKIDSS/DXS9,K,SA04J
SA,5,K,1_0,10.00000,54051.19720,24.04400,24.03900,24.03200,24.04800,0.76064,0.78528,0.75114,0.73676,6,101,101,101,101,w20061112_00171_sf_st,U/UKIDSS/DXS9,K,SA05K
SA,5,K,1_0,10.00000,54051.20434,24.00000,23.99500,23.98800,24.00400,0.79359,0.83830,0.81302,0.79086,6,101,101,101,101,w20061112_00196_sf_st,U/UKIDSS/DXS9,K,SA05K
SA,5,K,1_0,10.00000,54051.21169,24.05200,24.04700,24.04000,24.05600,0.80416,0.84061,0.78584,0.77888,6,101,101,101,101,w20061112_00212_sf_st,U/UKIDSS/DXS9,K,SA05K
SA,5,K,1_1,10.00000,54051.21722,24.04500,24.04000,24.03300,24.04900,0.80045,0.85155,0.79354,0.76187,6,101,101,101,101,w20061112_00244_sf_st,U/UKIDSS/DXS9,K,SA05K
SA,5,K,1_1,10.00000,54051.22406,24.05600,24.05100,24.04400,24.06000,0.83129,0.88895,0.84165,0.80638,6,101,101,101,101,w20061112_00266_sf_st,U/UKIDSS/DXS9,K,SA05K
SA,5,K,0_1,10.00000,54051.23116,24.04700,24.04200,24.03500,24.05100,0.68462,0.75105,0.68799,0.70759,6,101,101,101,101,w20061112_00316_sf_st,U/UKIDSS/DXS9,K,SA05K
SA,5,K,0_1,10.00000,54051.23242,24.05700,24.05200,24.04500,24.06100,0.84373,0.90856,0.88419,0.82004,6,101,101,2,101,w20061112_00321_sf_st,U/UKIDSS/DXS9,K,SA05K
SA,5,K,0_1,10.00000,54051.23786,24.04600,24.04100,24.03400,24.05000,0.83929,0.88398,0.83405,0.81333,6,101,101,101,101,w20061112_00346_sf_st,U/UKIDSS/DXS9,K,SA05K
SA,5,K,0_0,10.00000,54051.24440,24.05500,24.05000,24.04300,24.05900,0.87511,0.95853,0.92923,0.86350,6,101,101,101,101,w20061112_00386_sf_st,U/UKIDSS/DXS9,K,SA05K
SA,5,K,0_0,10.00000,54051.25705,24.05400,24.04900,24.04200,24.05800,0.69829,0.76027,0.74071,0.67812,6,101,101,101,101,w20061112_00448_sf_st,U/UKIDSS/DXS9,K,SA05K
